,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
7,ART,<p>Quierdo Usario^</p><p>Si está interesado en el arte^ este sería un gran lugar para visitar.  En la galería^ puedes ver todo tipo de arte.  Algunos estudiantes han optado por un enfoque más típico del arte y han realizado pinturas o dibujos sencillos.  Otros han tenido ideas más complejas donde construyeron modelos para mostrar la belleza de la arquitectura.   Personalmente^ prefiero las ideas más abstractas del arte como la arquitectura y la naturaleza.  Encuentro esas piezas más interesantes.  Si bien no me disgustan los dibujos y pinturas regulares^ simplemente los encuentro más aburridos.  Me encanta construir modelos de muchas cosas diferentes^ como coches^ aviones^ barcos^ y edificios.  Tengo modelos de la casa blanca y el edificio de la capital en mi casa que construí.  Uno de estos modelos se exhibe en la galería y creo que deberías venir a verlo.</p>,B2,3745356,45,B4783089,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I5,,473,,,,2021-06-20,1-I-MF
8,ART,<p>En Boston^ yo veo arte en la mues de ciencias o arte fino. yo preferio el arte de pintar porque muy differente y interasante. hay algo arte en mi escuela de los estudiantes. </p>,B2,3691822,10,T4719164,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I1,I-MM,3543,,,,2021-06-20,2-I-MM
10,FAMILY,<p>Hola Lina^</p><p>A mi familia le encanta pasar tiempo juntos. Cocinamos y comemos juntos. A menudo vemos películas por la noche como familia. Vamos de vacaciones a menudo como familia. Una actividad que nos gusta jugar es el fútbol^ vamos al parque local paa esto. También nos gusta pasar tiempo con otras familias y hace actividades.</p><p>Mejor^</p><p>Luke</p>,B2,3707452,70,J4737468,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I5,,3400,,,,2021-06-20,2-I-MM
19,COMMUNITY_SERVICE,<p>¡Hola! Nosotros gusta ayudar las personas. Yo soy en un grupo y nosotros ayudamos personas pobres. Nosotros vendemos comida en nuestra escuela y hacemos dinero. Nosotros usamos el dinero comprar la comida y la ropa. Por ejemplo^ en Diciembre^ nosotros hacemos doscientos dolares. Nosotros gastamos el dinero comprar abrigos y botas para las personas porque el invierno es muy frio. Yo también enseño ingles a los niños de una familia probre y no tienen bueno educación. Yo enseño ellos vocabulario inglés (colores^ deportes^ adjectivos). Mi estudiante favorito es Yaqi. Ella está amable y inteligente y tiene doce años. Yo uso mi teléfono enseñar. Me gusta niños y estoy muy feliz cuando ellos aprenden. ¡Gracias!<br></p>,A2,3703284,44,N4732191,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can.,I,1,I4,I-MF,4294,,,,2021-06-20,1-I-MF
20,COMMUNITY_SERVICE,<p>Nos participamos en programas de servicio. Nos completamos bueno hechos para la comunidad. Reparamos cosas rota. Damos dinero a personas.</p>,A2,3721587,12,A4752297,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can.,I,1,I1,I-MM,3389,,,,2021-06-20,3-I-SE
21,SCHOOL,<p>¡Hola amiga!</p><p>Mi escuela tiene una programa que tiene estudiantes ir a la tu escuela en Lima aprender y quiero ir pero tengo preguntas sobre tu escuela antes de voy. Me gusta jugar hockey del campo y fútbol. ¿Tu escuela tiene estes deportes? Tambien^ ¿qué clases piensas que debo ir a? Me gusta clases de ciencías y matemáticas especialmente ciencías sobre el mundo^ por ejemplo ciencías del cambio del medioambiente. ¿Tienes clases similar a estas clases en tu escuela? ¿Tu maestros son agradable porque pienso que aprendo más cuando los maestros son agradable y ayudame? Tambien^ ¿los estudiantes son agradable porque quiero hacer amigos en la escuela? ¡Estoy emocionada a ver tú! ¡No puedo espera!</p><p>¡Hasta pronto!</p>,A2,3744588,74,K4781306,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,I4,I-MF,3389,,,,2021-06-20,1-I-MF
22,SCHOOL,<p>¿En Lima. cómo aprende en la escuela? ¿Que aprendes? ¿Donde va a  la escuela? ¿estan maestros inteligente?</p>,A2,3721587,12,A4752297,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,I1,I-MM,3389,,,,2021-06-20,3-I-SE
23,SCHOOL,<p>Hola^</p><p>¡Estoy muy contenda! Mi escuela tiene un viaje en Lima y yo quiero ir porque yo puedo visitar tu escuela. Yo tengo muchas preguntas. ¿Es tu escuela grande o pequeña? ¿Cuántas clases tomas? Mi clase favorita es la clase de inglés. ¿Qué es tu clase favorita? En mi clase hay veintedos o veinticinco estudiantes. ¿Cuántas compañeros de clase tienes? Cerca de mi escuela hay un centro comercial. Después escuela^ my amigas y yo vamos compras. ¿Qué está cerca de tu escuela? ¿En tu escuela^ hay mucho tarea y examen? ¿Son tu profesores muy amable o muy antipático? ¿Como estan tus amigas en escuela? Yo estoy muy emocionada visitar.</p><p>Chau^<br></p><p>Jackie</p>,A2,3703284,44,N4732191,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,I4,I-MF,4294,,,,2021-06-20,1-I-MF
26,TECHNOLOGY,<p>¡Buenas tadres!<br></p><p>En mi opinion mi cultura no es emocionado pero las tradiciones son divertidas. Mi familia celebra Channukah pues en invierno^ cuando está Channukah vamos a la casa de mi abuela en Nueva York con mis primos y tenemos una celebracíon. Apagamos las luces en un menorah y cantamos canciones sobre las noches de luz. Comemos comida similar a papas fritas y se llama latkes. Proba latkes si le gusta papas fritas porque son muy bien y similar a papas fritas. Me gusta latkes con manzanas pero otros personas le gusta los con crema agrio. Creo que latkes con manzanas es mejor que con crema agrio porque son mas rico y tienen muchas saborosas. No conozco mucho sobre tradiciones en paises hispanicos pero conozco sobre la tradicíon donde comes doces uvas para buena suerte para el año nuevo. ¿Haces esta tradicíon? Esta tradicíon me parece divertida y quiero probar. </p><p>¡Adíos! ¡Espero que nos dicemos pronto!</p>,A2,3744588,74,K4781306,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,I4,I-MF,3389,,,,2021-06-20,1-I-MF
27,TECHNOLOGY,<p>Un evento local es en mi pueblo es dia de viejo hogar. A la evento^ personas juga juegos y compro cosas. Una banda juege musica.</p>,A2,3721587,12,A4752297,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,I1,I-MM,3389,,,,2021-06-20,3-I-SE
29,TECHNOLOGY,<p>Hola^</p><p>El primero de Junio es |Childrens Day| (Dia de Niños). Es un dia para niños. Por ejemplo^ para mi hermano y yo en mi familia. En Beijing^ nosotros vamos al parque cerca de nuestra casa. Trabajadores de parque tienen muchas actividades para niños. Nosotros pescamos^ jugamos deportes^ vemos programas^ comemos y escuchamos musica. Mi hermano recibe un regalo de mis padres. Yo recibo dinero. Mi hermano tambien quiere dinero pero él es muy joven. Él tiene diez años^ yo tengo dieciséis años. </p><p>(¡Realmente^ mis padres también reciben regalos de mis abuelos! )</p><p>Chau^</p><p>Jackie</p>,A2,3703284,44,N4732191,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,I4,I-MF,4294,,,,2021-06-20,1-I-MF
30,CAREERS,<p>Hola Amiga^</p><p>                       espero que estes bien. Me alegra que te guste la escuela^ a mi tambien me gusta pero algunas veces me dan mucha tarea. A mi tambien me encanta ayudar a personas^ me hace sentir bien.Y porque decidiste ser maestra de espanol? me alegra que te gustaria enseÑar tu lenguaje! Cuando yo sea grande yo tambien quiero ser maestra^ pero de ingles. Yo quiero enseñar ingles porque quiero que personas que no sepan ingles aprendan. Es muy dificl aprender un nuevo lenguaje pero no es imposible.</p>,B2,3708344,68,J4738436,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I4,I-MF,171,,,,2021-06-20,1-I-MF
31,CAREERS,<p>Mi traboja sonado es hacer una veterania porque desde chiquita me ah gustado los animales. </p>,B2,3708059,50,T4738139,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I4,I-MM,171,,,,2021-06-20,3-I-SE
32,DIRECTIONS,<p>Primero tienes que cojer un libro de la bibloteca y decirle a la biblotecaria que quieres este libro y te lo marca que lo cojiste prestado. </p>,B2,3708059,50,T4738139,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,I-MF,171,,,,2021-06-20,2-I-MM
33,DIRECTIONS,<p> Hola^ para sacar un libro de biblioteca necesitas una tarjeta de la biblioteca^ para sacar una tarjeta de la bibliteca necesitas una identificasion y tambien un papel que diga que vivas en el pueblo. Despues no mas entras a la biblioteca y escojes tu libro^ vaz con la que esta en el escritorio y ella te va a decir cuando le dobes de regresar. Finalmente^ te puedes ir.</p>,B2,3708344,68,J4738436,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,I-NE,171,,,,2021-06-20,2-I-MM
38,TRAVEL,<p>Algunas formas de viajar son en carro^ avion^ y barco. Un carro es bueno en ir para vacaciones porque despues no tienes que rentar un carro cuando llegues y una razon porque es malo porque tienes que gastar mucho dinero para la gasolina . En avion es una bueno razon en viajar porque no tienes que hacer nada y sentarte hasta puedes ir pa lugares que no esta en tu pais  y la razon porque es malo es que tienes que gastar mucho dinero. Otra formas de ir en vacaciones es en un Barco. La razon porque es buena es porque puedes ver animals de mar y una razon porque es malo es porque si hay una tormenta el bote se puede hundir.</p>,B2,3708059,50,T4738139,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I4,I-MF,171,,,,2021-06-20,1-I-MF
39,TRAVEL,<p>Una de las maneras de que tu puedes viajar es por avion. A muchas personas les gusta viajar en avion porque es mas rapido y toma menos tiempo^ eso es una cosa buena. Una cosa mala de viajar en avion es que algunas veces el vuelo se puede retrasar por el tiempo de afuera^ y eso puede afectar a los pasanjeros. Otra forma de que tu puedes viajar es por carro^ el carro puede ser bueno porque estas con tu familia pero tambien te vaz a tardar mas tiempo^ y tambien te puedes tardar mas tiempo porque si hay trafico en el autopista. La ultima forma que puedes viajar es por tren^ el tren puede ser una buena experencia pero es muy riduoso y usualmente es mas caro que avion.</p>,B2,3708344,68,J4738436,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I4,I-MF,171,,,,2021-06-20,1-I-MF
43,COMMUNITY_SERVICE,<p>En nuestro escuela^ estamos haciendo mucho ayudar la comunidad. En el pasado fin de semana fui a el río a ayudar estudiantes limpiar el río y hacer el río mas limpio y menos sucio. Tambien en un clubo se llama |Urban Outreach| estudiantes hacen bolsas con cosas para escuela para niños con familias que no tienen dinero para cosas para escuela. El clubo de |Eco Alliance| va a la playa a limpiarla pues animals no comen plastíco. Tambien^ este clubo colecta plastíco a recicla el plastíco porque reciclando es mejor para el mundo que basura. El clubo recibe dinero para reciclar y investa el dinero en otros grupos que limpiar el mundo. Un pico estudiantes ayudan enseñar niños que necesitan educacíon especialmente como jugar fútbol. Hay muchas projectos para ayudar la communidad en nuestro escuela y estamos empiazando más cada día.</p>,A2,3744588,74,K4781306,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can.,I,1,I4,I-MF,3389,,,,2021-06-20,1-I-MF
44,DAILY_SCHEDULE_ROUTINE,<p>Hola^ </p><p>Quiero saber como es el diario de los jovenes en tu pais. ¿Que hacen los jovenes por su dia y con su vida en tu pais? Quiero saber como es differente la vida en tu pais de la vida en mi pais. ¿Cuando despiertas que haces primero? ¿Que comes para el desayuno? ¿A que hora impieza tu colegio? ¿Nesesitas traer un uniforme al colegio? ¿Cuantas personas va a tu colegio? ¿Tienes que pagar dinero para atender tu colegio? ¿Cuantos clases tienes durante tu dia escolar? ¿Cual clase es tu favorito? ¿Cual clase no te gusta? ¿Todos los estudiantes tienen las mismas clases? ¿Comes el almuerzo durante la dia escolar o despues del colegio? ¿Que te gusta hacer cuando termines colegio? ¿Que hacen la mayoria de los estudiantes despues del colegio? ¿Que haces por los fines de semana? ¿Juegas deportes? ¿Si juegas deportes^ juegas por un club o por el colegio? ¿ Si juegas deportes cuales juegas? ¿Que te gusta hacer con tus amigos? ¿Que te gusta hacer solo? ¿Estas en algunes clubes?.<br></p><p>Gracias por decirme lo que te gusta hacer durante tu semana.</p>,B2,3743142,51,K4778206,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I5,,4428,,,,2021-06-20,1-I-MF
45,DAILY_SCHEDULE_ROUTINE,<p>Hola^</p><p>En mi classe de esudias social^ yo tengo una proyecto de como los dias de los adolecentes son differentes en el mundo. ¿Es possible para tu a ayudarme? Yo tengo muchos preguntas para tu^ pero no es necessario para to a respondarme. </p><p>Primero^ ¿que es la tiempo que tu va a esculla? ¿Y es cierto que to va a esculla para cinco dias como mi? Lo siento si mi preguntas son estupidos pero es necessario para mi proyecto. Tambien^ en mi escuella son bloques para todos mi classes y los bloques cambio con la dia. ¿Es similar en tu escuella? Y duspues esculla^ ¿tienes una deporte que tu jugando o una otra classe para una instrumente que tu toca? Si tu tienes una actividad duspues ecualla^ ¿es la actividad todos los dias de la semana o solo es para dos o tres dias? Para mi es communa a solo regressar a mi casa en la noche porque yo tengo muchos responsibildads y actividads en mi esculla^ ¿es similar para tu tambien? </p><p>En general^ yo queiro a saber todos de su aciones durante la dia. </p><p>¡Muchos gracias!</p>,B2,3741760,19,L4776375,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I5,,4294,,,,2021-06-20,1-I-MF
46,DAILY_SCHEDULE_ROUTINE,<p>¿Hola Roberto^</p><p>Yo tengo un proyecto escolar acerca de las diferencias en los horarios en todo el mundo para los adolescentes. Me gustaría hacer algunas preguntas para comprender mejor. ¿Qué actividades realiza fuera de la escuela? ¿Cómo las maneja con el trabajo escolar? ¿Puede ser estresante a veces? ¿A qué hora comienza la escuela? ¿Cóomo son las clases? ¿Tiena tiempo libre entre clases? ¿Cuánto dura el día escolar?</p><p>Mejor^</p><p>Luke</p>,B2,3707452,70,J4737468,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I5,,3400,,,,2021-06-20,1-I-MF
47,DAILY_SCHEDULE_ROUTINE,<p>Querido Penpal^</p><p>Me encantaría saber más sobre tu horario diario y lo que haces en tu vida. Tengo algunas preguntas para usted.  ¿Cuál es tu rutina diaria? ¿Qué haces cuando te despiertas?  ¿Te cepillas los dientes y desayunas antes de la escuela? ¿Te duchas por las mañanas o por la noche?  ¿Qué tiempo do you go to school todos los dias?  Mi día escolar comienza a las siete y media en la mañana^ pero sé que muchos lugares comienzan más tarde.  ¿Qué haces cuando llegas a casa de la escuela?  ¿Cuáles son tus actividades extracurriculares favoritas? ¿Practicas algún deporte en tu escuela como fútbol o baloncesto?  Me encanta correr por la tarde.  ¿Haces alguna actividad nocturna similar? No puedo esperar a escuchar tus repuestas.</p><p>Sinceramente Josh</p>,B2,3745356,45,B4783089,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I5,,473,,,,2021-06-20,1-I-MF
51,FAMILY,<p>Hola^ </p><p>Hago muchas cosas con mi familia en mi pais. Vivo en los Estados Unidos en el estado de Maine. Es un estado en el noreste del pais. El estado tien una costa muy larga y hay mucho bosque. En el verano nos gustamos ir a la playa para nadar en el mar Atlantico. Tambien nos gustamos caminar por los montañas que existe en el estado. Es un estado muy rural y por eso quedamos atras de la casa en la naturaleza por un gran parte del verano. Hay muchos parques donde a canchas donde puedo jugar futbol o baloncesto con otros ninos de mi barrio. Durante el invierno es muy frio y no podemos ir a la playa o jugar en el parque pero podemos ir a las montañas para eskiar. El eski es un deporte muy popular en mi estado y cada fin de semana en el invierno vamos a las montañas para eskiar. Tambien en el invierno podemos patinar por los lagos que estan congelado. Somos una familia que le gusta las actividades en la naturaleza y nos gustamos los deportes^ por eso hacemos lo que hacemos durante el año.</p>,B2,3743142,51,K4778206,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I5,,4428,,,,2021-06-20,1-I-MF
52,FAMILY,<br><p>Hola!</p><p>En mi opinión^ la vida de familias en los Estados Unidos no es muy differente que la vida de familias en Espana. Pero también^ yo no sé mucho de la vida de familias en Espana. </p><p>Para mi^ mi familia no es un gran parte de mi vida. Yo amo mi Tios y Tias pero^ ellos viven una gran distancia de me. Para mi a vistar ellos^ es nessasario a van en una autobús^ carro^ o una avion para muchas horas. Los Estados Unidos es una pais muy grande^ asi que la distancia de mi familia es muy grande tambien. Solo vio ellos durante Navidad o si ellos van a mi casa para una vacacion. (Dondé yo vivo es una parte de la pais que es muy bonita^ asi que es una destinacion popular para muchas personas!) También^ yo vio la familia de mi padre menos de la familia de mi madre. Actualmente es raro para mi a visistar la familia de mi padre^ yo no sé porque pero cuando yo visitar familia probablamente es la familia de mi Madré.</p><p>Pero^ cuandou soy con mi famillia^ yo veo peliculas con mi tias^ ellas amos peliculas que son romanticos. Tambien es commun a va una resturante con todo de me famillia^ y es una tradicion a comé comida de Italia en la noche de navidad. Para mucho de la tiempo^ </p><p>Pero^ mi experiencia no es la solo experiencia de personas en los Estados Unidos. Yo vive en una publa muy pucenia^ y muchos de mis amigos y otros estudiantes en mi escuella tiene muchos tias^ tios^ abullas^ o abuellos que vive en la publa. Asi que es muy commun para ellos a visitan sus familias. Ellos tiene famillias muy differentes a mi^ la famillias de ellos son muy muy grande! Yo tengo una chica en mi classe que se llama Jane y ella es famillia con muchos proffesoras y estudiantes en mi escuella. Es triste para ella porque muchos de los chicos en mi escuella son famillia con ella^ as que es dificil para ella a encontrar un novio. </p><p><br></p>,B2,3741760,19,L4776375,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I5,,4294,,,,2021-06-20,1-I-MF
53,FAMILY,<p>Quierdo Penpal^</p><p>En mi familia^ yo tengo mi madre^ padre y mi hermano.  Mi familia es una familia tipica en los Estados Unidos.  Hay muchas formas en que la gente pasa tiempo con su familia en los Estados Unidos.  Paso mucho tiempo con mi familia.  Cada mañana nos levantamos y desayunamos juntos.  Hablamos de mi nuestros planes para la presa y lo que queremos hacer.  Muchos días^ cuando mis padres llegan a casa del trabajo^ cenamos juntos y vemos la televisión.  Los dines de semana cuando tenemos tiempo libre jugaremos un juego de mesa o veramos una película.  En el pasado^ durante el verano^ mi hermano y yo jugamos al fútbol en un equipo^ así que practicamos en nuestro patio.  Tambien yo jugé los videojuegos con mi hermano mucho.  En el futuro^ me gustaría pasar mucho tiempo con mi familia.  Quiero ir de acampamento este verano y pasar una semana entera con ellos.</p><p>Sinceramente Josh</p>,B2,3745356,45,B4783089,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I5,,473,,,,2021-06-20,1-I-MF
54,FAMILY,<p>Hola^ yo soy de Boston con mi mama^ mi hermano^ y mi perro^ garnett. mi familia y yo tenemos desayuno juntos. En la verano^ mi mama y yo vamos al vacacion para el caribe. Cuando no estamos de vacaciones^ nosotros hablar con mis amigos o trabajar. mi mejor amiga y yo vamos mucho activitades en lugares diferente. tambien yo juego con mi perro. </p>,B2,3691822,10,T4719164,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I1,I-MM,3543,,,,2021-06-20,2-I-MM
0,ACTIVITIES,<p>Hola^</p><p>Yo vivo en Estados Unidos. En el verano^<span style=|font-size: 1em:|> el tiempo es muy bueno. </span><span style=|font-size: 1em:|>Después la escuela^ mis amigos y yo vamos la playa. Nosotros nadamos y jugamos el voleibol. En Estados Unidos^ el verano hace calor. Yo necesito usar las gafas de sol^ la camiseta y las sandalias. Cuándo yo quiero comer^ yo voy un cafe cerca de playa. Ellos tiene buena comida y me gustan su ensalada de pescado. Cuándo fresco en el verano^ estudiantes van escalar las montañas o ir en bicicleta. El paisaje está muy bonita. Mi estación favorito es el verano!</span></p><p><span style=|font-size: 1em:|>Chau^</span></p><p><span style=|font-size: 1em:|>Jackie</span></p>,A2,3703284,44,N4732191,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,I4,,4294,,,,2021-06-20,N-MF
1,ACTIVITIES,<p>En verano en New england^ niños juegue deportes como beisbol^ futbol americano^ y futbol. Tambien^ estudiantes leen libros por escuela en otoño.</p>,A2,3721587,12,A4752297,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,I1,,3389,,,,2021-06-20,N-MF
2,ACTIVITIES,<p>¡Hola amigo! Vivo en Delaware en los estados unidos y en el verano me gusta ir a la playa con mis amigos. En la playa jugamos fútbol y fútbol americano pero no soy mucho bien a jugando deportes pero los deportes me parece divertidos. Tambien^ mis amigos y yo nos gusta ir a la centrocomercial a comprar ropa nueva. En la centrocomercial hay muchas variedad de ropa porque hay muchas tiendas. Si no tenemos dinero^ nosotros solemente ver a la ropa porque no necesitamos comprar ropa a tener un bueno tiempo. En los años pasados^ fui a una festival de musica en el verano pero este año hay nada festivales porque es un poco peligroso con el virus. Tambien^ en verano muchas estudiantes viajan con sus familias a otros países o estados. Este verano^ mi familia y yo vamos a viajar a Seattle^ Washington^ y estoy muy emocionada sobre la vacacíon porque hay muchas montañas cerca de Seattle y son muy bonitas. Mi familia vamos a viajar a un otro estado pero mis amigos van a viajar a otros países por ejemplo Iceland o Bora Bora. ¿Muchos estudiantes viajan con sus familias donde tú eres de? Si tú viajas^ debes visitarme y puedes ir a la playa conmigo.</p>,A2,3744588,74,K4781306,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,I4,,3389,,,,2021-06-20,N-MF
24,TECHNOLOGY,<p>Hola^</p><p>Mi escuela está granda^ tiene mucha computadoras para los estudiantes y los profesores. En la clase de química y la clase de historia^ mis profesoras usa la pizarra y la tiza. Pero en la clase de inglés^ la clase de matemáticas y la clase de español^ mis profesoras usa un |Smartboard|^ es muy moderno y conveniente. Yo uso mi computadora y mi teléfono para estudiar. Yo tengo dos computadoras. Computadora uno es de mi escuela y computadora dos es de mis padres. Mis amigas y yo usamos nuestras teléfonos para conversar por la noche. Nosotros tambien jugamos videojuegos con nuestras computadoras. Cuándo hay una prueba o un examen nosotros usamos las computadoras. </p><p>Chau^<br></p><p>Jackie</p>,A2,3703284,44,N4732191,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,I4,,4294,,,,2021-06-20,N-MF
25,TECHNOLOGY,<p>¡Buenos dÍas! </p><p>Donde vivo^ usamos mucha tecnologia en nuestro escuela y en nuestro casas. En escuela todos los estudiantes tienen una computadora a usar para tarea y usamos los computadoras en todos de mi clases para communicacíon con los maestros especialmente con quarentina. Tambien^ en todos de los espacios de la escuela hay bordas de |intelegente| porque no son normalmente bordas que usas bolís con^ es una computadora grande en el pared. Los maestros usan los para enseñar.<br></p><p>En nuestro casas normalmente usamos nuestros telefonos celular para communicacíon con amigos o familia y podemos mirar peliculas en nuestros telefonos. Uso mi telefono celular para ayuda con mi tarea de matemáticas porque tiene una calculadora. Tambien en mi casa tenemos un televisíon que mi famila usan para mirar pelicilas. Me gusta usar el televisíon a mirar |Friends| porque no puede mirar en mi telefono celular porque no está en Netflix. ¿Qué tecnologia usas en tu clase o casa?</p><p>¡Que tenga un buen día!</p>,A2,3744588,74,K4781306,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,I4,,3389,,,,2021-06-20,N-MF
42,TECHNOLOGY,<p>Nos usamos tecnologia en escuela a aprendamos. Usamos computadoras a completa tarea en la casa. Usamos telefono mobil a vista videos por clase.</p>,A2,3721587,12,A4752297,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,I1,,3389,,,,2021-06-20,N-MF
