,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
104,DAILY_SCHEDULE_ROUTINE,<p>Holá amigo^</p><p>Me entiendo que tu vives en Espana y tu tienes un horario muy loco. Yo tengo un proyecto de mi clase de historia sobre los horarios de otros personas en el mundo. Yo pienso que puedo preguntar mi mejor amiga en Espana. ¿Empienzar^ en tu opinion que cosa en tu horario toma el mucho tiempo? Para yo^ mi tiempo con trabajo de escuala es el actividad que toma el mucho tiempo.¿ Para escuela^ cuantos horarios tu tienes para en la secundaria y cauntos horarios para tarea en tu casa? Para yo^ mi tarea toma dos horas y mi tiempo en mi secundaria es siete horas.¿ Para mi pregunta final sobre escuala^ que clase tu recibes el mucho tarea para horas? En mi opinion^ mi  clases de matematicas tiene el mucho tarea. </p><p>En el otro mano^ mucho de mi tiempo es para mi deportes. ¿Que deportes tu participas?¿ Que deporte es tu favorita? Para mi^ yo juego fútbol y lacrosse. Yo hayo hockey  cuando yo tuve seis años. ¿Tambien^ en tu opionion^ es vale la pena el mucho tiempo con deportes para el divirtido? </p><p>Finalmente^ con tu horario mucho lococ^ tu piensas tu recibes mucho horas de dormir? Gracias para tu ayuda con mi proyecto.</p><p>Adios y escirbes rapido^</p><p>Tu amigo mehor kelly.</p>,B2,3746491,22,S4786203,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I5,,3389,,,,2021-06-25,1-I-MF
108,DAILY_SCHEDULE_ROUTINE,<p>Hola amigo de España^</p><p>Ojala que todo esta bien alla. Estoy escribiendote porqué tengo un proyecto en mi calse de historia y necesito aprender sobre las diferencias en horarios alrededor del mundo. Aquí^ yo tengo seis clases por dia y son cuarenta minutos por clase. No tengo clase en domingo o sabado porqué son dias libres. Por favor digame cuantos clases tienes en España y si los clases duran el tiempo mismo o diferente de mio. ¿Te gustan tus clases? Muchos adolescentes en los Estados Unidos tienen actividades afuera de la escuela que participen. ¿Si hay actividades alla^ como son y que tu piensas sobre ellos? Si te encantan los deportes digame que haces para prepar y practiar. Frecuentamente^ un horario muy ocupado a veces deja poco tiempo para pasar tiempo con famliaries y amigos. ¿Cuando tienes tiempo para visitar tus amigos y gastar tiempo con tu familia? ¿Que son actividades que hacen juntos? Pasar ratos con tu familia y amigos es importante y es un sentido libre. Cuantame tu horario de dormir y si duermes suficiente o tanto. Es importante que duermes para tener energia para actividades diarios y la escuela. ¿Como aparece tu horario despues de la escuela? y describe tu almuerzo en la escuela. Yo escuche que en pocos países hispanohablantes el almuerzo en la escuela es diferente de como es aquí. ¡No olvidas para incluir todos detalles posible^ quiero saber el mas posible! Espero que aprendo mas sobre los horarios de un adolescente típica en otro país como España. </p><p>Hablamos pronto^ </p><p>Nadia</p>,B2,3741017,21,Y4775171,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I5,,3543,,,,2021-06-25,1-I-MF
109,DAILY_SCHEDULE_ROUTINE,<p>Holá Amigó^</p><p>Reciéntemente^ aprendímos sóbre los horaríos de los jovenes alrededor dél mundo. Me dío la idea de hacérte varias preguntas asérca de tú horarío. ¿A qúe hora te levántas tódos los días? ¿A qúe hora entras a la escuela? Me púedo imajinar que tenemos clases diferentes. ¿Cúales son los horaríos de tús clases? ¿Particípas en algún depórte despúes de las clases? ¿Tómas parte en ótras actividades afúera de la escuela? ¿Cuales son tús pásatíempos favoritos?</p><p>Con múcha cúriosídad^ Karen</p>,B2,3734915,66,E4766553,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,A,,4428,,,,2021-06-25,1-I-MF
110,DAILY_SCHEDULE_ROUTINE,<p>aloa quria avesarte como es tu runtina diaria. a que hora te levantas y a que hora te duermes a que hora tienes clase y qundo termina clase^ quntos clases tiense por dia     a que hora comes y a que hora ases erjesiso. si mi pundes responder estas preguntas sera lo mejor gracias.</p>,B2,3746557,45,M4786421,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I3,I-MF,3389,,,,2021-06-25,2-I-MM
111,DAILY_SCHEDULE_ROUTINE,<p>Hola Penpal^<br></p><p>Entiendo que vives lejos^ asi que las cosas son muy diferentes. ¿Como es tu horario? ¿Cuando te despiertas en la manana? ¿A que hora es tu cena? Aqui en America^ me despierto a las seis de la manana. Ceno con mi familia a las siete de la tarde. ¿Cual es su horario escolar y que clases estas tomando este semestre? ¿Cuando vas a clase?</p>,B2,3650560,46,M4673171,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I4,,4294,,,,2021-06-25,1-I-MF
118,FAMILY,<p>Holá mi amigo^</p><p>Graciás para escribiendo a mi sobre tus preguntas sobre mi familia y totdos familias en los Estados Unidos. En mi familia consiste de dos mis hermanos mayores llaman Liam y Connor y mi madre solerto Lori. Mi padre viven en un otro estado. Él empienzó vivindo solo cuando yo fuí tener dos año. En los Estados Unidos divorciar es muy común en familias. El dynamico de mi familia es uniquo pero similar a otros. </p><p>Mi familia y yo tienen mucho divertido ambos. Nosotros juagamos mucho actividades incluid fútbol americano y hockey. Yo recuerdo un timepo mi hermano Liam haya tirando un balanzeco de fútbol americano en mi casa y mi mama fue muy se sientí enojado. Ella siempre dije |si tu no  hubieras tirando un bol en la casa^ todods cosas en la casa habrían serido en bien condición|. En mi familia mis hermanos son ellos con mal behavior. </p><p>En general^ familias de los Estados Unidos jugando mucho actividades ambos para |tiempo de familia| es muy común. yo pienso que mi amigas familias tienen |tiempo de familia| cada lunes cuando ellos miran un pelicula ambos. Mi amigo Jack recuerdo su familia habían mirando las peliculas en los noches de lunes para mucho años. </p><p>En conclución^ familias^ incluid mi familia^  usan actividas para más  |tiempo de familia|. ¿En tu pais y tu familia^ que actividades son importante? </p><p>Escribe rapido^</p><p>Tu mejor amigo- Kelly </p>,B2,3746491,22,S4786203,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I5,,3389,,,,2021-06-25,1-I-MF
119,FAMILY,<p>Hola Amíga^</p><p>Te escribo para contarte sobre la vida en familia aquí en E.U. Regularmente^ los adultos en la casa trabajan de lunes a viernes para poder pasarla con la familia los sabados y domingos. Durante el fin de semana^ las familias se recrean haciendo una multitud de actividades. Uno de mis pasatiempos favoritos para hacer en familia es ír a cómer a un restaurante. Tambien es divertido ír a visitar a familiares durante los fines de semana. </p><p>Siempre tratamos de crear buenas memorias cuando pasamos tiempo en familia. Cuando algo gracioso occure^ se convierte en  una buena memoria. Muchas familias tambien les gusta asar carne en úna parrilla. Es divertido juntarse con la familia durante el verano para comer carne asada.</p><p>Te deséo salud^ Karen</p>,B2,3734915,66,E4766553,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,A,,4428,,,,2021-06-25,1-I-MF
120,TRAVEL,<p>Hay muchas tipos de transportacion que ellos puedan usar para vijar. Los tipos de transportacion son caro^ areoplane y otros. Los beneficos de caro es que es un facil manera de transportacion pero necsitan una persona que pudean manejar por mucho tiempo. Ademas los benficios de areoplane es que es muy facil para entrar y llegar a su destinacion pero es possible que el boleto es muy caro. </p>,B2,3735769,55,Z4767605,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I4,,3947,,,,2021-06-25,1-I-MF
121,TRAVEL,<p>Hay muchos maneras de viajar a unas vacaciones. Los métodos pueden ser más caras y consumen más tiempo que otras. Los métodos de viajar más populares son  tren^ coche^ y avión. Los trenes son buenos porque pueden ir rápido sin preocuparse por el tráfico^ y los boletos son a menudo baratos^ pero tienen opciones de destino limitadas. Los coches son una buena opción^ porque son baratos y puede viajar de forma independiente^ sin embargo^ el tráfico puede hacer que sea más lento que otros métodos. Finalmente^ los aviones son buenos porque son rápidos^ pero pueden ser muy espensivos. </p>,B2,3735693,65,B4767529,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I5,,3389,,,,2021-06-25,1-I-MF
122,TRAVEL,<p style=|text-align: left:|>Para jegar a tu destinacion ay differernte maneras. Mucha gente le gusta ir por avion. El avion lo usan mucho para la gente para jegar mas rapido. Lo malo de ir en avion es que si hay una tormenta es muy peligroso. Pude casar un acidente. El tren is un ortro manera hay dos differente de trenes por ejemplo amtrak y el tren regular. En el tren amtrack teine camas^ regaderas^ comida^aire acondicionado y calefacion y asentos requlinables. Si teines mucho denero te sugiro ir al amtrak si no no vayas. El amtrak cuestas mucho dinero para solo mente un espeaciso para una persona. Imaginate si venias en um grupo. Ahora con el tren regulas si vas a vajar a un lugar bein lejos los trenes no trabajan por la noche y si te jega a ser el noche y no ties lugar para domir te quedas en la caye. La bueno de usar el tren es que para copra el metro card para usar el tren. Depedendo a donde vas no custa mucho el metro card para cada ves que pasas la tarjeta questa 2.75$. Si no pudes  ejercicio ir al tren caminas una buena cantidad. Un otro transporte es por barco. En barco es como un mini vacacion tiene paradas y depedendo donde estas puedes nardar en el agua. La malo de ir a agua es que si vas lejos  se tarda para jegar. Y esos  son diferente maneras para jegar a destino de vacacion. <br></p>,B2,3744777,36,Y4781869,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I4,,4294,,,,2021-06-25,1-I-MF
123,TRAVEL,<p>Puedo usar un autobus^ tren^ avion^ carro^ bicicleta^ motocicleta^ o bote.</p><p>Para un autobus^ hay muchos personas que es muy negitivo si no te gusta ser en un espacio con muchas personas. Tambien^ hay specifico vezes para usando un bus. Es positiva porque hay ventanas que puede ayuda del llueve o tormentas.</p><p>Un tren tenia el mismo problemas y el mismo cosas positivas^ pero un tren es mas rapido que un autobus.</p><p>Un avion es similar a un tren y autobus^ pero es en el cielo y es negativa para personas que no le gusta ser muy alto.</p><p>Un carro tenia muchos positivas porque hay solo cinco mas o menos personas en un carro. No puede piensa de un negativo excepto de trafica. </p><p>Una bicicleta no tenia ayuda de las tormentas como autobuses^ trens^ aviones^ y carros. Pero^ no hay trafica si hay un bicileta lane.</p><p>Una motocicleta es similar a una bicicleta^ pero es mas peligroso porque de la rapido.</p><p>Un bote no es rapido comparado a otros transportationes. </p>,B2,3736240,43,G4768139,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I4,,3947,,,,2021-06-25,1-I-MF
180,SCHOOL,<p>Mi </p>,A2,3746414,27,Q4785898,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N1,I-NE,4456,,,,2021-06-25,4-I-NE
181,SCHOOL,<p>!Hola! ¿Que te gusta de la escuela? ¿Que llamo? ¿Que te gusta la (classmates)? ¿Que technologia puede tu usar?</p><p>Gracias^</p><p>Amari</p>,A2,3746554,19,V4786418,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N3,I-SE,3543,,,,2021-06-25,3-I-SE
182,SCHOOL,<p>Que es tu favorito colores y animales ? Quentos anos tienes?</p>,A2,3746521,24,X4786385,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N2,I-NE,4127,,,,2021-06-25,3-I-SE
183,SCHOOL,<p>Hola mi nombre es Jeremiah^ </p>,A2,3746536,36,S4786400,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N3,I-NE,3400,,,,2021-06-25,4-I-NE
184,SCHOOL,<p>Hola^ come estas</p><p>Yo soy intersante en la escuela en Lima y yo soy confusion.</p><p>En lima es la tradicons similares en Maryland y es la esportes similares?</p><p>Es la casas muy creativo en Lima y porque?</p><p>Es la escuelas en Lima similares escuelas en Baltimore Maryland?</p>,A2,3746551,32,R4786415,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N4,I-SE,3400,,,,2021-06-25,2-I-MM
185,SCHOOL,<p>Es tu escuela IB?</p><p>Es tu escuela competitivo?</p><p>Yo escribir tu porque yo preguntas about tu escuela</p>,A2,3746602,12,C4786500,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N2,I-SE,3543,,,,2021-06-25,3-I-SE
186,SCHOOL,,A2,3746596,18,P4786494,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N3,I-NE,3400,,,,2021-06-25,4-I-NE
187,SCHOOL,<p>Hola^ en usted escuela por qué es clase favorita?</p>,A2,3746587,28,S4786485,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,N2,I-SE,3947,,,,2021-06-25,3-I-SE
210,SOCIAL_LIFE,,A1,3737290,16,M4769825,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N3,I-NE,4294,,,,2021-06-25,4-I-NE
211,SOCIAL_LIFE,<p>mis agmigas son dulces ^ athleticos ^ altos</p>,A1,3746433,27,V4786035,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,I1,I-SE,3543,,,,2021-06-25,3-I-SE
212,SOCIAL_LIFE,<p>My friends are as goofy as me and are willing to do the same as me because we are all one in the sense that we look out for eachother as we look out for ourselves. Our friend group isnt very diverse as we usually have friends that are just into the things we like and that we can have a good time .</p>,A1,3746445,26,P4786047,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N1,I-NE,3400,,,,2021-06-25,2-I-MM
213,SOCIAL_LIFE,<p>Hola^<br></p><p>yo dont no descibe mi classe o mi amigas only they can be mucho loco </p>,A1,3746509,9,C4786373,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N3,I-NE,3400,,,,2021-06-25,3-I-SE
214,SOCIAL_LIFE,<p>hola^ mi llamo kennedy el people en schoola es no feliz^ el smarte^ el amigos es funny.</p>,A1,3746354,33,B4785838,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N2,I-NE,4480,,,,2021-06-25,3-I-SE
215,SOCIAL_LIFE,,A1,3746384,0,R4785868,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,Below N1,I-NE,4480,,,,2021-06-25,4-I-NE
216,SOCIAL_LIFE,<p>me amigos es intellgionos ^ funnieo ^ observantio ^ generiouso  ^ pretter y amouries</p>,A1,3746396,13,G4785880,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N3,I-NE,3400,,,,2021-06-25,4-I-NE
217,SOCIAL_LIFE,<p>Yo soy muy amigos. Un amiga soy Samara. Samara muy gusta arte y dibujar. Samara pelo negro y ojos cafe. Una amiga es Folake. Folake es muy intelligente y comida. Folake es pelo negro y ojos cafe.</p>,A1,3746569,16,U4786467,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N4,I-MM,3389,,,,2021-06-25,2-I-MM
218,SOCIAL_LIFE,<p>mis amigos y yo nos gusta el deporte^ el basketball y el futbol americano. nos gusta salir afera para jugar y cuando no podemos jugamos en casa nuestros video juegos juntos. yo y mis amigos vamos a la misa esquela. </p>,A1,3746572,14,L4786470,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,I1,I-MM,3400,,,,2021-06-25,2-I-MM
219,SOCIAL_LIFE,<p>mi frineda es funnya and really prettya</p>,A1,3746575,16,U4786473,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,Below N1,I-NE,4456,,,,2021-06-25,4-I-NE
220,SOCIAL_LIFE,<p>la amigos es buen y funny. <br></p>,A1,3746581,29,L4786479,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,Below N1,I-NE,3389,,,,2021-06-25,4-I-NE
221,SOCIAL_LIFE,<p>Hola^ puedo aprendar mas sobre nuestros colegio^ mi visita  nuestras escuela^ la gente es agradable y el sistema escolar es muy agradable estoy muy seguro de que lo disfrutare aqui mis amigos y yo trabajamos juntos en grupos para logar nuestros objectivos en clase asi que estoy seguro de que nosotros tambien tepodemos ayudar.</p>,A1,3746560,30,G4786430,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,I1,I-MF,3389,,,,2021-06-25,2-I-MM
222,SOCIAL_LIFE,<p>Some of my classmates are nice and non judgemental and can be easy to talk to^ and will always asked questions if they need help with the classwork^ homework^ or any project that we need to work on.</p>,A1,3746566,35,J4786464,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,Below N1,I-NE,4470,,,,2021-06-25,2-I-MM
223,SOCIAL_LIFE,<p> majority of them are nice kids^ they do what they are ment to do^ then talk to their friends when they can. They acasinally say bad words^ but besides that they are fine. </p>,A1,3746515,31,B4786379,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,Below N1,I-NE,4141,,,,2021-06-25,2-I-MM
224,SOCIAL_LIFE,,A1,3746518,1,Y4786382,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,Below N1,I-NE,4435,,,,2021-06-25,4-I-NE
225,SOCIAL_LIFE,<p>Mi amigos son divertidos y me hacen soreir. Jugamos juntos a juegos. Me encanta mi amigos. </p>,A1,3746527,34,U4786391,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N4,I-SE,3400,,,,2021-06-25,3-I-SE
226,SOCIAL_LIFE,<p>La amigo uno^ Derek tien tranquillo y energtica</p>,A1,3746530,8,K4786394,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N2,I-NE,4480,,,,2021-06-25,3-I-SE
227,SOCIAL_LIFE,<p>Mi amiga Sara es energica^ sporty^ y gustan fûtbol y badmitin. Mi amigo Samuel es intellgente^ introvtido^ y gustan el líbros.</p>,A1,3746548,20,C4786412,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N4,I-SE,3400,,,,2021-06-25,3-I-SE
228,SOCIAL_LIFE,<p>mi amigos son bueno. mi amigos son bailar^ pinturas^ encanta leer.</p>,A1,3746614,27,G4786512,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N3,I-NE,4456,,,,2021-06-25,3-I-SE
229,SOCIAL_LIFE,<p>algunos de ellos son geniales solo tienes que conocerlos</p>,A1,3746617,5,D4786536,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N4,I-MM,3768,,,,2021-06-25,3-I-SE
230,SOCIAL_LIFE,<p>muy students talk about nergo ^ roji ^ blanco ^ and nargo  and the rainbow and how we say our names like hola me lamo jack?</p>,A1,3746620,40,A4786539,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N2,I-NE,3389,,,,2021-06-25,3-I-SE
231,SOCIAL_LIFE,<p>Hola^ mis amigas eres divertido a mi y ellos ayuda mi quiero yo necesito.  Yo jugar afuera con mis amigas y tiene divertida. </p>,A1,3746611,22,D4786509,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N4,I-SE,3389,,,,2021-06-25,3-I-SE
240,TECHNOLOGY,<p>Mi amigos le deportes et un dormir</p>,A2,3746414,27,Q4785898,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N1,I-NE,4456,,,,2021-06-25,4-I-NE
241,TECHNOLOGY,<p>¡Hola! Mi familia celebrato mucho (holidays). Mi favorito (Holiday) es navidad. Mi familia es Christian^ para mi familia hacer iglesmo.<br></p><p>Gracias^</p><p>Amari</p>,A2,3746554,19,V4786418,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N3,I-NE,3543,,,,2021-06-25,2-I-MM
242,TECHNOLOGY,<p>Mi familia vista la playa y es muy interesante y divertida y vista otros familia.</p>,A2,3746521,24,X4786385,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N2,I-NE,4127,,,,2021-06-25,3-I-SE
243,TECHNOLOGY,<p>Hola mi nombre es Jeremiah^ mi famila gustan balensesto.</p>,A2,3746536,36,S4786400,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N3,I-SE,3400,,,,2021-06-25,3-I-SE
244,TECHNOLOGY,<p>Hola^ estoy bien</p><p>En mi casa ustavos celbra Christmas y es a muy imorteante tradicion en mi casa. En Christmas tu celebra famila y amigos porque es importeante. Mi y mi amigos recives presante y commer en Christmas.</p>,A2,3746551,32,R4786415,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N4,I-SE,3400,,,,2021-06-25,2-I-MM
245,TECHNOLOGY,,A2,3746596,18,P4786494,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N3,I-NE,3400,,,,2021-06-25,4-I-NE
246,TECHNOLOGY,<p>En America tener mucho traditions y culturas son es gusta por que Christmas.</p>,A2,3746587,28,S4786485,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N2,I-NE,3947,,,,2021-06-25,3-I-SE
247,TECHNOLOGY,<p>Yo actividades en Thanksgiving es comer</p>,A2,3746602,12,C4786500,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,N2,I-NE,3543,,,,2021-06-25,4-I-NE
248,TRAVEL,<p>Hola^ yo quiero a vamos a Ecuador y yo quiero a saber sobre que yo puede hacer^ como yo puede tiene divertido y tiene un tiempo bueno. Yo quiero a saber como muchas dinero yo usar su y el diferente comidas a come.</p>,A1,3746611,22,D4786509,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N4,I-SE,3389,,,,2021-06-25,2-I-MM
249,TRAVEL,<p>hola mi just wanted to tell  you about mr roji who plan trip to ecuador ?</p>,A1,3746620,40,A4786539,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N2,I-NE,3389,,,,2021-06-25,3-I-SE
250,TRAVEL,<p>estare pronto</p>,A1,3746617,5,D4786536,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N4,I-NE,3768,,,,2021-06-25,4-I-NE
